"from","to","weight"
"Vermis_3_t_1","Cerebelum_4_5_R_t_0",1
"Vermis_4_5_t_0","Cerebelum_4_5_R_t_0",38
"Vermis_6_t_0","Cerebelum_4_5_R_t_0",22
"Vermis_7_t_0","Cerebelum_4_5_R_t_0",16
"Vermis_7_t_1","Cerebelum_4_5_R_t_0",2
"Vermis_8_t_0","Cerebelum_4_5_R_t_0",20
"Vermis_9_t_0","Cerebelum_4_5_R_t_0",38
"Vermis_9_t_1","Cerebelum_4_5_R_t_0",2
"Amygdala_L_t_1","Cerebelum_4_5_R_t_1",20
"Amygdala_R_t_1","Cerebelum_4_5_R_t_1",19
"Angular_L_t_1","Cerebelum_4_5_R_t_1",33
"Angular_R_t_1","Cerebelum_4_5_R_t_1",27
"Calcarine_L_t_1","Cerebelum_4_5_R_t_1",36
"Calcarine_R_t_1","Cerebelum_4_5_R_t_1",39
"Caudate_L_t_1","Cerebelum_4_5_R_t_1",34
"Caudate_R_t_1","Cerebelum_4_5_R_t_1",23
"Cerebelum_10_L_t_1","Cerebelum_4_5_R_t_1",29
"Cerebelum_10_R_t_1","Cerebelum_4_5_R_t_1",22
"Cerebelum_3_L_t_1","Cerebelum_4_5_R_t_1",50
"Cerebelum_3_R_t_1","Cerebelum_4_5_R_t_1",45
"Cerebelum_4_5_L_t_1","Cerebelum_4_5_R_t_1",81
"Cerebelum_6_L_t_1","Cerebelum_4_5_R_t_1",31
"Cerebelum_6_R_t_1","Cerebelum_4_5_R_t_1",13
"Cerebelum_7b_L_t_1","Cerebelum_4_5_R_t_1",24
"Cerebelum_7b_R_t_1","Cerebelum_4_5_R_t_1",14
"Cerebelum_8_L_t_1","Cerebelum_4_5_R_t_1",19
"Cerebelum_8_R_t_1","Cerebelum_4_5_R_t_1",22
"Cerebelum_9_L_t_1","Cerebelum_4_5_R_t_1",63
"Cerebelum_9_R_t_1","Cerebelum_4_5_R_t_1",51
"Cerebelum_Crus1_L_t_1","Cerebelum_4_5_R_t_1",17
"Cerebelum_Crus1_R_t_1","Cerebelum_4_5_R_t_1",14
"Cerebelum_Crus2_L_t_1","Cerebelum_4_5_R_t_1",11
"Cerebelum_Crus2_R_t_1","Cerebelum_4_5_R_t_1",9
"Cingulum_Ant_L_t_1","Cerebelum_4_5_R_t_1",63
"Cingulum_Ant_R_t_1","Cerebelum_4_5_R_t_1",47
"Cingulum_Mid_L_t_1","Cerebelum_4_5_R_t_1",71
"Cingulum_Mid_R_t_1","Cerebelum_4_5_R_t_1",63
"Cingulum_Post_L_t_1","Cerebelum_4_5_R_t_1",38
"Cingulum_Post_R_t_1","Cerebelum_4_5_R_t_1",28
"Cuneus_L_t_1","Cerebelum_4_5_R_t_1",34
"Cuneus_R_t_1","Cerebelum_4_5_R_t_1",31
"DVARS_t_1","Cerebelum_4_5_R_t_1",27
"Frontal_Inf_Oper_L_t_1","Cerebelum_4_5_R_t_1",64
"Frontal_Inf_Oper_R_t_1","Cerebelum_4_5_R_t_1",22
"Frontal_Inf_Orb_L_t_1","Cerebelum_4_5_R_t_1",43
"Frontal_Inf_Orb_R_t_1","Cerebelum_4_5_R_t_1",33
"Frontal_Inf_Tri_L_t_1","Cerebelum_4_5_R_t_1",43
"Frontal_Inf_Tri_R_t_1","Cerebelum_4_5_R_t_1",16
"Frontal_Med_Orb_L_t_1","Cerebelum_4_5_R_t_1",20
"Frontal_Med_Orb_R_t_1","Cerebelum_4_5_R_t_1",14
"Frontal_Mid_L_t_1","Cerebelum_4_5_R_t_1",43
"Frontal_Mid_Orb_L_t_1","Cerebelum_4_5_R_t_1",32
"Frontal_Mid_Orb_R_t_1","Cerebelum_4_5_R_t_1",27
"Frontal_Mid_R_t_1","Cerebelum_4_5_R_t_1",24
"Frontal_Sup_L_t_1","Cerebelum_4_5_R_t_1",40
"Frontal_Sup_Medial_L_t_1","Cerebelum_4_5_R_t_1",26
"Frontal_Sup_Medial_R_t_1","Cerebelum_4_5_R_t_1",21
"Frontal_Sup_Orb_L_t_1","Cerebelum_4_5_R_t_1",25
"Frontal_Sup_Orb_R_t_1","Cerebelum_4_5_R_t_1",20
"Frontal_Sup_R_t_1","Cerebelum_4_5_R_t_1",19
"Fusiform_L_t_1","Cerebelum_4_5_R_t_1",8
"Fusiform_R_t_1","Cerebelum_4_5_R_t_1",18
"Heschl_L_t_1","Cerebelum_4_5_R_t_1",56
"Heschl_R_t_1","Cerebelum_4_5_R_t_1",18
"Hippocampus_L_t_1","Cerebelum_4_5_R_t_1",18
"Hippocampus_R_t_1","Cerebelum_4_5_R_t_1",16
"Insula_L_t_1","Cerebelum_4_5_R_t_1",71
"Insula_R_t_1","Cerebelum_4_5_R_t_1",52
"Lingual_L_t_1","Cerebelum_4_5_R_t_1",32
"Lingual_R_t_1","Cerebelum_4_5_R_t_1",32
"Occipital_Inf_L_t_1","Cerebelum_4_5_R_t_1",30
"Occipital_Inf_R_t_1","Cerebelum_4_5_R_t_1",25
"Occipital_Mid_L_t_1","Cerebelum_4_5_R_t_1",31
"Occipital_Mid_R_t_1","Cerebelum_4_5_R_t_1",25
"Occipital_Sup_L_t_1","Cerebelum_4_5_R_t_1",30
"Occipital_Sup_R_t_1","Cerebelum_4_5_R_t_1",25
"Olfactory_L_t_1","Cerebelum_4_5_R_t_1",21
"Olfactory_R_t_1","Cerebelum_4_5_R_t_1",14
"Pallidum_L_t_1","Cerebelum_4_5_R_t_1",40
"Pallidum_R_t_1","Cerebelum_4_5_R_t_1",19
"Paracentral_Lobule_L_t_1","Cerebelum_4_5_R_t_1",15
"Paracentral_Lobule_R_t_1","Cerebelum_4_5_R_t_1",17
"ParaHippocampal_L_t_1","Cerebelum_4_5_R_t_1",30
"ParaHippocampal_R_t_1","Cerebelum_4_5_R_t_1",19
"Parietal_Inf_L_t_1","Cerebelum_4_5_R_t_1",36
"Parietal_Inf_R_t_1","Cerebelum_4_5_R_t_1",20
"Parietal_Sup_L_t_1","Cerebelum_4_5_R_t_1",44
"Parietal_Sup_R_t_1","Cerebelum_4_5_R_t_1",23
"Postcentral_L_t_1","Cerebelum_4_5_R_t_1",42
"Postcentral_R_t_1","Cerebelum_4_5_R_t_1",22
"Precentral_L_t_1","Cerebelum_4_5_R_t_1",32
"Precentral_R_t_1","Cerebelum_4_5_R_t_1",17
"Precuneus_L_t_1","Cerebelum_4_5_R_t_1",34
"Precuneus_R_t_1","Cerebelum_4_5_R_t_1",23
"Putamen_L_t_1","Cerebelum_4_5_R_t_1",49
"Putamen_R_t_1","Cerebelum_4_5_R_t_1",38
"Rectus_L_t_1","Cerebelum_4_5_R_t_1",29
"Rectus_R_t_1","Cerebelum_4_5_R_t_1",23
"Rolandic_Oper_L_t_1","Cerebelum_4_5_R_t_1",62
"Rolandic_Oper_R_t_1","Cerebelum_4_5_R_t_1",33
"Scan_no_t_1","Cerebelum_4_5_R_t_1",4
"Supp_Motor_Area_L_t_1","Cerebelum_4_5_R_t_1",26
"Supp_Motor_Area_R_t_1","Cerebelum_4_5_R_t_1",15
"SupraMarginal_L_t_1","Cerebelum_4_5_R_t_1",34
"SupraMarginal_R_t_1","Cerebelum_4_5_R_t_1",31
"Temporal_Inf_L_t_1","Cerebelum_4_5_R_t_1",5
"Temporal_Inf_R_t_1","Cerebelum_4_5_R_t_1",11
"Temporal_Mid_L_t_1","Cerebelum_4_5_R_t_1",11
"Temporal_Mid_R_t_1","Cerebelum_4_5_R_t_1",38
"Temporal_Pole_Mid_L_t_1","Cerebelum_4_5_R_t_1",17
"Temporal_Pole_Mid_R_t_1","Cerebelum_4_5_R_t_1",16
"Temporal_Pole_Sup_L_t_1","Cerebelum_4_5_R_t_1",26
"Temporal_Pole_Sup_R_t_1","Cerebelum_4_5_R_t_1",25
"Temporal_Sup_L_t_1","Cerebelum_4_5_R_t_1",38
"Temporal_Sup_R_t_1","Cerebelum_4_5_R_t_1",32
"Thalamus_L_t_1","Cerebelum_4_5_R_t_1",37
"Thalamus_R_t_1","Cerebelum_4_5_R_t_1",19
"Vermis_1_2_t_1","Cerebelum_4_5_R_t_1",12
"Vermis_10_t_1","Cerebelum_4_5_R_t_1",12
"Vermis_3_t_1","Cerebelum_4_5_R_t_1",41
"Vermis_4_5_t_1","Cerebelum_4_5_R_t_1",38
"Vermis_6_t_1","Cerebelum_4_5_R_t_1",22
"Vermis_7_t_1","Cerebelum_4_5_R_t_1",16
"Vermis_8_t_1","Cerebelum_4_5_R_t_1",20
"Vermis_9_t_1","Cerebelum_4_5_R_t_1",38
"Amygdala_L_t_0","Cerebelum_6_L_t_0",26
"Amygdala_R_t_0","Cerebelum_6_L_t_0",22
"Angular_L_t_0","Cerebelum_6_L_t_0",56
"Angular_R_t_0","Cerebelum_6_L_t_0",30
"Calcarine_L_t_0","Cerebelum_6_L_t_0",45
"Calcarine_L_t_1","Cerebelum_6_L_t_0",1
"Calcarine_R_t_0","Cerebelum_6_L_t_0",46
"Caudate_L_t_0","Cerebelum_6_L_t_0",45
